user,task_id,photo_id,photo_type,segment_num,segment_type,segment_value
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,2,Порода,Аргиллит
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,3,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,4,Порода,Аргиллит
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,5,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,6,Порода,Аргиллит
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,7,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,8,Порода,Аргиллит
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,9,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,10,Порода,Аргиллит
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,11,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,12,Порода,Аргиллит
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,13,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,14,Порода,Аргиллит
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,15,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,16,Порода,Аргиллит
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,17,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,18,Порода,Аргиллит
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,19,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,20,Порода,Аргиллит
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,21,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,22,Разрушенность,Разлом
conduser25,ae15f403_ff50_4e21_ac1d_bf1a04db41bd,1005962,ДС,23,Разрушенность,Разлом
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,0,Порода,Переслаивание пород
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,1,Разрушенность,Разлом
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,2,Порода,Переслаивание пород
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,3,Разрушенность,Разлом
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,4,Порода,Переслаивание пород
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,5,Разрушенность,Разлом
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,6,Порода,Переслаивание пород
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,7,Разрушенность,Разлом
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,8,Порода,Переслаивание пород
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,9,Разрушенность,Разлом
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,10,Разрушенность,Разлом
conduser25,b82f90b3_1fa2_4220_80de_690b6dc41564,1008100,ДС,11,Разрушенность,Разлом
conduser25,c265271c_42bd_4edc_bf5c_24a360cd490f,1011838,ДС,0,Порода,Песчаник
conduser25,c265271c_42bd_4edc_bf5c_24a360cd490f,1011838,ДС,1,Разрушенность,Проба
conduser25,c265271c_42bd_4edc_bf5c_24a360cd490f,1011838,ДС,2,Разрушенность,Разлом
conduser25,c265271c_42bd_4edc_bf5c_24a360cd490f,1011838,ДС,3,Порода,Песчаник
conduser25,c265271c_42bd_4edc_bf5c_24a360cd490f,1011838,ДС,4,Разрушенность,Разлом
conduser25,c265271c_42bd_4edc_bf5c_24a360cd490f,1011838,ДС,5,Разрушенность,Разлом
conduser25,c265271c_42bd_4edc_bf5c_24a360cd490f,1011838,ДС,6,Разрушенность,Разлом
conduser25,c265271c_42bd_4edc_bf5c_24a360cd490f,1011838,ДС,7,Порода,Песчаник
conduser25,c265271c_42bd_4edc_bf5c_24a360cd490f,1011838,ДС,8,Разрушенность,Проба
conduser25,cd001214_7ca7_43ad_8d53_55f4981f1393,1008156,ДС,0,Порода,Песчаник
conduser25,cd001214_7ca7_43ad_8d53_55f4981f1393,1008156,ДС,1,Разрушенность,Разлом
conduser25,cd001214_7ca7_43ad_8d53_55f4981f1393,1008156,ДС,2,Порода,Песчаник
conduser25,cd001214_7ca7_43ad_8d53_55f4981f1393,1008156,ДС,3,Разрушенность,Разлом
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,0,Порода,Переслаивание пород
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,1,Разрушенность,Разлом
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,2,Порода,Алевролит глинистый
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,3,Разрушенность,Разлом
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,4,Порода,Переслаивание пород
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,5,Разрушенность,Разлом
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,6,Порода,Алевролит глинистый
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,7,Разрушенность,Разлом
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,8,Порода,Переслаивание пород
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,9,Разрушенность,Разлом
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,10,Порода,Алевролит глинистый
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,11,Разрушенность,Разлом
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,12,Порода,Алевролит глинистый
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,13,Разрушенность,Разлом
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,14,Порода,Алевролит глинистый
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,15,Разрушенность,Разлом
conduser25,cfa0f297_4a05_405f_b2e3_162a55b5fd67,1006650,ДС,16,Порода,Алевролит глинистый
conduser25,dae6981e_57e1_485c_9673_8859db86f26c,1002862,ДС,0,Разрушенность,Разлом
conduser25,dae6981e_57e1_485c_9673_8859db86f26c,1002862,ДС,1,Порода,Алевролит глинистый
conduser25,dae6981e_57e1_485c_9673_8859db86f26c,1002862,ДС,2,Разрушенность,Разлом
conduser25,dae6981e_57e1_485c_9673_8859db86f26c,1002862,ДС,3,Порода,Алевролит глинистый
conduser25,dae6981e_57e1_485c_9673_8859db86f26c,1002862,ДС,4,Разрушенность,Разлом
conduser25,dae6981e_57e1_485c_9673_8859db86f26c,1002862,ДС,5,Порода,Алевролит глинистый
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,0,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,1,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,2,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,3,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,4,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,5,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,6,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,7,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,8,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,9,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,10,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,11,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,12,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,13,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,14,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,15,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,16,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,17,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,18,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,19,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,20,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,21,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,22,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,23,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,24,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,25,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,26,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,27,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,28,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,29,Порода,Аргиллит
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,30,Разрушенность,Разлом
conduser25,e2c006a5_ca69_4953_b57c_8c6675719730,1016804,ДС,31,Порода,Аргиллит
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,0,Разрушенность,Разлом
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,1,Разрушенность,Разлом
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,2,Порода,Песчаник
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,3,Порода,Переслаивание пород
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,4,Разрушенность,Разлом
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,5,Разрушенность,Разлом
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,6,Порода,Переслаивание пород
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,7,Разрушенность,Разлом
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,8,Порода,Переслаивание пород
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,9,Разрушенность,Разлом
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,10,Порода,Переслаивание пород
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,11,Разрушенность,Разлом
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,12,Порода,Переслаивание пород
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,13,Разрушенность,Разлом
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,14,Порода,Переслаивание пород
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,15,Разрушенность,Разлом
conduser25,e6587651_d301_4797_9ca3_27e402db384e,1011672,ДС,16,Порода,Переслаивание пород
conduser22,f7213c2e_3599_4b40_9b48_f876ce3e994f,1002862,ДС,0,Разрушенность,Разлом
conduser22,f7213c2e_3599_4b40_9b48_f876ce3e994f,1002862,ДС,1,Порода,Алевролит
conduser22,f7213c2e_3599_4b40_9b48_f876ce3e994f,1002862,ДС,2,Разрушенность,Разлом
conduser22,f7213c2e_3599_4b40_9b48_f876ce3e994f,1002862,ДС,3,Разрушенность,Разлом
conduser22,f7213c2e_3599_4b40_9b48_f876ce3e994f,1002862,ДС,4,Порода,Алевролит
ttuser,66dff674_7087_459d_a425_7ac138bede80,1011838,ДС,0,Порода,Песчаник
ttuser,66dff674_7087_459d_a425_7ac138bede80,1011838,ДС,1,Разрушенность,Проба
ttuser,66dff674_7087_459d_a425_7ac138bede80,1011838,ДС,2,Порода,Песчаник
ttuser,66dff674_7087_459d_a425_7ac138bede80,1011838,ДС,3,Разрушенность,Разлом
ttuser,15249d07_03e3_458d_91c4_d26072723fd5,1009510,ДС,0,Порода,Песчаник
ttuser,15249d07_03e3_458d_91c4_d26072723fd5,1009510,ДС,1,Разрушенность,Разлом
ttuser,15249d07_03e3_458d_91c4_d26072723fd5,1009510,ДС,2,Разрушенность,Разлом
ttuser,15249d07_03e3_458d_91c4_d26072723fd5,1009510,ДС,3,Разрушенность,Разлом
ttuser,15249d07_03e3_458d_91c4_d26072723fd5,1009510,ДС,4,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,0,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,1,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,2,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,3,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,4,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,5,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,6,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,7,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,8,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,9,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,10,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,11,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,12,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,13,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,14,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,15,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,16,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,17,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,18,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,19,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,20,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,21,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,22,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,23,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,24,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,25,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,26,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,27,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,28,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,29,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,30,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,31,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,32,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,33,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,34,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,35,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,36,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,37,Разрушенность,Разлом
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,38,Порода,Песчаник
conduser24,7476206f_185e_4f38_ade9_c34baeefa3c0,1004536,ДС,39,Разрушенность,Разлом
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,0,Порода,Песчаник
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,1,Разрушенность,Разлом
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,2,Разрушенность,Разлом
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,3,Порода,Песчаник
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,4,Разрушенность,Разлом
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,5,Порода,Песчаник
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,6,Разрушенность,Разлом
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,7,Порода,Песчаник
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,8,Разрушенность,Разлом
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,9,Разрушенность,Разлом
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,10,Порода,Песчаник
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,11,Разрушенность,Разлом
conduser24,87d8dbe4_835d_49ff_9815_eb0afd46cbc9,1015642,ДС,12,Порода,Песчаник
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,0,Порода,Песчаник
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,1,Разрушенность,Разлом
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,2,Разрушенность,Разлом
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,3,Разрушенность,Разлом
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,4,Порода,Песчаник
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,5,Разрушенность,Разлом
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,6,Порода,Песчаник
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,7,Разрушенность,Разлом
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,8,Порода,Песчаник
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,9,Разрушенность,Разлом
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,10,Разрушенность,Разлом
conduser24,f18106ad_ac85_4d0e_8193_ef96e85ddf15,1008310,ДС,11,Порода,Песчаник
conduser24,f31edb5e_edd8_4935_a339_05046f419d9d,1005988,ДС,0,Порода,Песчаник
conduser24,f31edb5e_edd8_4935_a339_05046f419d9d,1005988,ДС,1,Разрушенность,Разлом
conduser24,f31edb5e_edd8_4935_a339_05046f419d9d,1005988,ДС,2,Разрушенность,Разлом
conduser24,f31edb5e_edd8_4935_a339_05046f419d9d,1005988,ДС,3,Порода,Песчаник
conduser24,f31edb5e_edd8_4935_a339_05046f419d9d,1005988,ДС,4,Разрушенность,Разлом
conduser24,f31edb5e_edd8_4935_a339_05046f419d9d,1005988,ДС,5,Порода,Песчаник
conduser24,f31edb5e_edd8_4935_a339_05046f419d9d,1005988,ДС,6,Разрушенность,Разлом
conduser24,f31edb5e_edd8_4935_a339_05046f419d9d,1005988,ДС,7,Порода,Песчаник
conduser24,f31edb5e_edd8_4935_a339_05046f419d9d,1005988,ДС,8,Разрушенность,Разлом
conduser24,f31edb5e_edd8_4935_a339_05046f419d9d,1005988,ДС,9,Порода,Песчаник
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,0,Порода,Аргиллит
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,1,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,2,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,3,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,4,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,5,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,6,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,7,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,8,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,9,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,10,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,11,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,12,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,13,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,14,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,15,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,16,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,17,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,18,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,19,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,20,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,21,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,22,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,23,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,24,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,25,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,26,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,27,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,28,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,29,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,30,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,31,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,32,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,33,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,34,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,35,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,36,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,37,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,38,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,39,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,40,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,41,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,42,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,43,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,44,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,45,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,46,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,47,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,48,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,49,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,50,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,51,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,52,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,53,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,54,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,55,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,56,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,57,Разрушенность,Разлом
conduser23,0f444a9e_4282_414f_af39_4165a7706391,1005962,ДС,58,Разрушенность,Разлом
